Age,Working_Class,fnlwgt,Education_Level,Years_In_Education,Status,Occupation,Relationship_Status,Race,Gender,Capital_Gain,Capital_Loss,Hours_Per_week,Country,Income
33,2,56150.0,9,13.0,4,2,1,4,1,2174.0,0.0,40.0,38,0.0
31,2,179415.0,4,3.0,2,7,0,4,1,0.0,0.0,40.0,25,0.0
39,2,252445.0,12,14.0,2,9,0,4,1,0.0,0.0,45.0,38,1.0
66,2,275918.0,11,9.0,2,3,0,4,1,10605.0,0.0,40.0,38,1.0
27,2,106562.0,9,13.0,4,9,1,4,0,0.0,0.0,50.0,38,1.0
39,2,198654.0,11,9.0,0,3,4,2,0,99999.0,0.0,40.0,38,1.0
59,2,107318.0,5,4.0,2,2,0,4,1,5178.0,0.0,50.0,38,1.0
26,2,181896.0,11,9.0,4,7,3,4,0,0.0,0.0,40.0,38,0.0
31,2,106014.0,8,11.0,0,2,4,4,1,0.0,0.0,40.0,38,0.0
23,2,197997.0,11,9.0,4,5,3,4,1,0.0,0.0,30.0,38,0.0
36,1,173542.0,11,9.0,0,0,4,4,0,0.0,0.0,40.0,38,0.0
34,2,207564.0,15,10.0,2,7,5,4,0,0.0,0.0,12.0,38,1.0
32,2,224462.0,11,9.0,2,13,0,4,1,0.0,0.0,84.0,38,1.0
37,2,123361.0,9,13.0,2,9,0,2,1,0.0,0.0,50.0,38,1.0
33,2,90409.0,9,13.0,4,11,1,4,1,0.0,0.0,45.0,38,0.0
50,4,165001.0,14,15.0,2,9,0,4,1,99999.0,0.0,80.0,38,1.0
32,0,149573.0,7,12.0,4,10,1,2,1,0.0,0.0,40.0,38,0.0
35,2,249456.0,9,13.0,4,0,3,2,0,0.0,0.0,40.0,38,0.0
37,2,149898.0,1,7.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
44,2,292985.0,15,10.0,0,2,1,4,1,0.0,0.0,60.0,38,0.0
57,2,50223.0,15,10.0,0,5,2,4,1,0.0,0.0,25.0,38,0.0
29,1,400074.0,15,10.0,2,3,3,4,0,0.0,0.0,40.0,38,0.0
55,2,197399.0,11,9.0,2,2,0,4,1,0.0,0.0,50.0,38,1.0
43,3,209547.0,14,15.0,2,9,0,4,1,0.0,0.0,25.0,38,1.0
43,2,52433.0,15,10.0,2,11,0,4,1,0.0,0.0,70.0,38,0.0
45,4,355978.0,15,10.0,2,11,0,4,1,0.0,0.0,60.0,38,1.0
33,4,48214.0,12,14.0,2,9,5,4,0,0.0,0.0,8.0,38,0.0
26,2,190873.0,0,6.0,0,7,4,4,0,0.0,0.0,40.0,11,0.0
23,2,278390.0,15,10.0,2,11,0,4,1,0.0,0.0,68.0,38,0.0
41,2,203217.0,5,4.0,5,2,1,4,1,0.0,0.0,40.0,25,0.0
24,2,279175.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
47,4,194590.0,9,13.0,2,11,0,4,1,0.0,0.0,44.0,38,0.0
34,4,198813.0,11,9.0,4,2,3,4,1,0.0,0.0,45.0,38,0.0
40,2,187294.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1.0
28,2,302903.0,9,13.0,2,9,5,1,0,0.0,1485.0,40.0,38,0.0
24,2,154835.0,11,9.0,4,3,3,1,0,0.0,0.0,40.0,34,0.0
23,2,100345.0,11,9.0,4,2,2,4,1,0.0,0.0,15.0,38,0.0
43,4,126320.0,11,9.0,2,3,0,2,1,0.0,0.0,40.0,38,1.0
26,2,142226.0,9,13.0,0,12,1,4,0,0.0,0.0,40.0,38,0.0
58,4,112076.0,10,16.0,1,3,5,4,0,0.0,1485.0,35.0,38,1.0
52,2,225339.0,11,9.0,6,0,4,2,0,0.0,0.0,35.0,38,0.0
29,2,211208.0,1,7.0,2,13,0,4,1,0.0,0.0,99.0,38,1.0
47,2,200808.0,1,7.0,2,7,0,4,1,0.0,0.0,35.0,4,0.0
49,2,220618.0,11,9.0,0,0,4,2,0,0.0,0.0,37.0,38,0.0
40,2,210493.0,1,7.0,6,0,4,4,0,0.0,0.0,40.0,38,0.0
62,4,369734.0,11,9.0,2,0,5,4,0,0.0,0.0,40.0,38,0.0
49,2,27898.0,11,9.0,2,3,0,4,1,0.0,1977.0,55.0,38,1.0
50,2,138193.0,9,13.0,0,9,2,4,0,0.0,0.0,50.0,38,1.0
31,2,224234.0,11,9.0,4,13,3,2,1,0.0,0.0,40.0,38,0.0
48,1,188741.0,12,14.0,4,9,1,4,0,0.0,0.0,50.0,38,0.0
24,2,183772.0,11,9.0,4,2,4,4,0,0.0,0.0,40.0,38,0.0
37,2,79586.0,11,9.0,5,6,3,1,1,0.0,0.0,60.0,38,0.0
45,2,355781.0,9,13.0,2,3,0,1,1,0.0,0.0,45.0,23,1.0
36,2,116358.0,12,14.0,2,3,0,1,1,0.0,0.0,45.0,18,0.0
45,2,59287.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,0.0
41,2,138868.0,9,13.0,4,11,1,4,0,0.0,0.0,40.0,38,0.0
26,2,185885.0,7,12.0,4,12,2,4,0,0.0,0.0,20.0,38,0.0
17,2,40299.0,1,7.0,4,11,3,4,0,0.0,0.0,25.0,38,0.0
27,2,500068.0,11,9.0,2,7,0,4,1,0.0,0.0,36.0,0,0.0
43,2,51494.0,11,9.0,2,6,0,4,1,0.0,0.0,65.0,38,0.0
35,2,179481.0,11,9.0,4,13,3,4,1,0.0,0.0,55.0,38,0.0
38,2,365907.0,9,13.0,0,0,4,4,0,0.0,0.0,40.0,38,0.0
26,2,284343.0,11,9.0,4,6,1,4,1,0.0,0.0,40.0,38,0.0
28,2,204862.0,15,10.0,4,3,3,4,0,0.0,0.0,40.0,38,0.0
38,2,272476.0,9,13.0,2,9,5,4,0,0.0,0.0,24.0,38,1.0
36,2,175130.0,1,7.0,0,13,4,4,0,0.0,0.0,40.0,38,0.0
33,2,118941.0,11,9.0,2,0,5,4,0,0.0,0.0,40.0,38,1.0
19,2,164339.0,11,9.0,4,5,3,4,1,1055.0,0.0,70.0,38,0.0
42,0,55457.0,0,6.0,2,0,0,4,1,0.0,0.0,40.0,25,0.0
50,2,280292.0,0,6.0,2,13,0,4,1,0.0,0.0,40.0,38,1.0
30,2,446894.0,11,9.0,2,5,0,4,1,0.0,0.0,30.0,38,0.0
37,5,67083.0,15,10.0,2,9,2,1,1,0.0,0.0,40.0,1,0.0
54,3,159219.0,14,15.0,2,9,0,4,1,99999.0,0.0,40.0,38,1.0
52,3,168539.0,9,13.0,4,3,1,4,1,0.0,0.0,40.0,38,0.0
65,2,88145.0,3,2.0,2,5,0,3,1,0.0,0.0,40.0,0,0.0
33,2,150309.0,11,9.0,0,2,1,4,0,0.0,0.0,40.0,38,0.0
25,2,122999.0,15,10.0,4,12,2,4,1,0.0,0.0,40.0,38,0.0
24,2,302195.0,9,13.0,4,11,1,4,1,0.0,0.0,45.0,38,0.0
26,2,210982.0,8,11.0,5,0,4,2,0,114.0,0.0,40.0,38,0.0
39,2,177140.0,11,9.0,5,0,1,4,1,0.0,0.0,40.0,38,1.0
59,2,113838.0,11,9.0,0,7,1,4,0,0.0,0.0,40.0,38,0.0
29,2,97165.0,15,10.0,4,0,4,4,0,0.0,0.0,40.0,38,0.0
47,2,104301.0,1,7.0,4,7,3,4,0,0.0,0.0,45.0,38,0.0
64,3,115931.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,0.0
21,2,147280.0,11,9.0,4,7,3,3,1,0.0,0.0,20.0,38,0.0
32,2,185433.0,15,10.0,2,0,5,2,0,0.0,0.0,40.0,38,1.0
26,2,599057.0,11,9.0,4,3,1,2,0,0.0,0.0,37.0,38,0.0
62,4,71467.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,0.0
32,2,183977.0,9,13.0,2,2,0,4,1,0.0,0.0,55.0,38,1.0
45,4,196858.0,11,9.0,2,3,0,4,1,0.0,0.0,60.0,38,0.0
31,2,160594.0,9,13.0,2,3,0,4,1,0.0,1887.0,50.0,38,1.0
32,2,65278.0,11,9.0,2,0,0,4,1,2580.0,0.0,40.0,38,0.0
24,2,102258.0,9,13.0,2,11,0,4,1,0.0,0.0,40.0,38,0.0
25,2,196947.0,9,13.0,4,11,3,4,0,0.0,0.0,40.0,38,0.0
41,4,233150.0,11,9.0,2,3,0,4,1,0.0,0.0,60.0,38,0.0
18,2,42857.0,15,10.0,4,11,3,4,0,0.0,0.0,20.0,38,0.0
44,2,118059.0,10,16.0,2,9,0,4,1,0.0,0.0,55.0,38,1.0
40,2,169262.0,15,10.0,2,3,0,4,1,3411.0,0.0,50.0,38,0.0
27,2,95108.0,9,13.0,4,9,1,4,1,0.0,0.0,40.0,38,0.0
23,2,161092.0,9,13.0,4,0,3,4,1,0.0,0.0,40.0,38,0.0
21,2,345253.0,15,10.0,4,0,1,3,1,2174.0,0.0,40.0,38,0.0
37,5,111275.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0.0
65,4,178878.0,11,9.0,2,4,0,4,1,0.0,0.0,48.0,38,0.0
43,0,157237.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1.0
45,2,155664.0,11,9.0,4,0,1,4,1,0.0,0.0,44.0,38,0.0
24,5,322658.0,9,13.0,4,3,1,4,0,0.0,0.0,40.0,38,0.0
24,2,208503.0,15,10.0,4,6,1,4,1,0.0,0.0,42.0,38,0.0
19,1,223326.0,15,10.0,4,10,3,4,1,0.0,1721.0,35.0,38,0.0
37,2,20308.0,9,13.0,2,9,0,4,1,0.0,0.0,65.0,38,1.0
24,2,124751.0,11,9.0,4,0,3,4,0,0.0,0.0,35.0,38,0.0
34,2,113364.0,15,10.0,2,6,0,4,1,0.0,0.0,40.0,11,0.0
50,5,196900.0,11,9.0,2,7,5,4,0,0.0,0.0,39.0,38,0.0
36,2,168170.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,32,0.0
39,2,205338.0,9,13.0,2,11,0,4,1,0.0,0.0,60.0,38,0.0
44,4,98806.0,5,4.0,2,2,0,4,1,0.0,0.0,38.0,38,0.0
45,5,226452.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,38,0.0
32,5,479179.0,1,7.0,4,10,3,4,1,0.0,0.0,40.0,38,0.0
47,0,471990.0,12,14.0,2,3,0,2,1,0.0,0.0,40.0,38,1.0
50,2,44728.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0.0
32,2,33117.0,8,11.0,2,7,0,4,1,0.0,0.0,40.0,38,0.0
19,2,264876.0,11,9.0,4,5,3,4,1,0.0,0.0,40.0,38,0.0
28,5,293628.0,12,14.0,0,9,1,4,1,0.0,0.0,10.0,0,0.0
28,2,193122.0,11,9.0,0,11,2,4,1,0.0,0.0,50.0,38,0.0
39,0,149347.0,12,14.0,4,9,1,4,1,0.0,0.0,40.0,30,1.0
21,2,129172.0,15,10.0,4,7,1,4,1,2907.0,0.0,40.0,38,0.0
73,4,151255.0,15,10.0,6,4,1,4,0,0.0,0.0,75.0,38,0.0
39,2,98886.0,5,4.0,2,7,0,4,1,4508.0,0.0,40.0,25,0.0
25,2,238673.0,15,10.0,4,6,1,4,1,0.0,0.0,40.0,38,0.0
31,2,137991.0,15,10.0,1,11,5,4,0,0.0,0.0,20.0,38,0.0
51,2,85942.0,15,10.0,0,11,1,4,0,0.0,0.0,32.0,38,0.0
39,2,85783.0,9,13.0,2,0,5,4,0,0.0,0.0,28.0,38,0.0
31,2,174789.0,9,13.0,0,5,3,4,1,0.0,0.0,40.0,38,0.0
21,2,457162.0,15,10.0,4,11,3,2,1,0.0,0.0,17.0,38,0.0
46,2,176026.0,9,13.0,0,3,1,4,1,27828.0,0.0,50.0,38,1.0
73,2,88594.0,11,9.0,0,3,1,4,0,0.0,0.0,35.0,38,0.0
41,2,311101.0,11,9.0,0,2,1,4,1,0.0,0.0,40.0,38,0.0
20,2,273989.0,11,9.0,4,13,3,4,1,0.0,0.0,40.0,38,0.0
27,2,370242.0,7,12.0,4,7,1,4,1,0.0,0.0,30.0,38,0.0
24,2,194630.0,9,13.0,4,9,1,4,1,0.0,0.0,35.0,38,0.0
20,2,313817.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
39,2,195843.0,8,11.0,4,6,3,4,1,0.0,0.0,40.0,38,0.0
27,2,203160.0,9,13.0,4,5,1,4,1,0.0,0.0,28.0,38,0.0
33,2,175856.0,1,7.0,2,11,0,4,1,0.0,0.0,60.0,38,0.0
33,2,75435.0,11,9.0,2,5,0,0,1,0.0,0.0,40.0,38,0.0
36,5,291676.0,6,5.0,2,2,0,2,1,0.0,0.0,40.0,38,0.0
55,2,192869.0,15,10.0,2,3,0,4,1,0.0,0.0,36.0,38,0.0
19,2,124464.0,15,10.0,4,6,3,4,1,0.0,0.0,40.0,38,0.0
35,2,98776.0,11,9.0,4,3,1,4,1,0.0,0.0,60.0,38,0.0
34,2,107960.0,4,3.0,4,6,2,1,1,0.0,0.0,40.0,24,0.0
62,5,312286.0,14,15.0,0,9,1,4,0,0.0,0.0,35.0,38,0.0
33,4,48520.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1.0
39,2,224541.0,6,5.0,2,2,0,4,1,4386.0,0.0,55.0,25,0.0
36,1,237713.0,15,10.0,2,12,0,4,1,0.0,0.0,40.0,38,0.0
41,2,309990.0,9,13.0,0,0,4,4,0,0.0,0.0,33.0,38,0.0
39,4,37019.0,11,9.0,2,2,0,4,1,0.0,0.0,60.0,38,0.0
18,2,170183.0,11,9.0,4,0,3,4,0,0.0,0.0,10.0,38,0.0
61,2,142988.0,15,10.0,2,3,0,4,1,15024.0,0.0,45.0,38,1.0
20,0,163205.0,8,11.0,4,0,3,4,0,0.0,0.0,36.0,38,0.0
35,4,455379.0,11,9.0,2,13,0,4,1,0.0,0.0,65.0,38,1.0
27,2,104423.0,11,9.0,4,6,3,4,1,0.0,0.0,40.0,38,0.0
66,2,104936.0,0,6.0,6,7,4,4,0,0.0,0.0,38.0,38,0.0
21,2,542610.0,11,9.0,4,13,2,2,1,0.0,0.0,40.0,38,0.0
20,2,208117.0,15,10.0,4,7,3,4,0,0.0,0.0,18.0,38,0.0
34,2,105141.0,15,10.0,0,0,3,4,1,0.0,0.0,40.0,38,0.0
63,2,156120.0,4,3.0,4,8,1,4,0,0.0,0.0,50.0,0,0.0
31,2,213339.0,11,9.0,5,12,1,4,0,0.0,0.0,40.0,38,0.0
41,2,177989.0,10,16.0,2,9,0,4,1,0.0,2051.0,60.0,38,0.0
64,5,107732.0,3,2.0,2,4,0,3,1,0.0,0.0,45.0,4,0.0
32,2,312403.0,9,13.0,4,3,1,4,0,0.0,0.0,40.0,38,0.0
30,1,176992.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,1.0
36,4,84294.0,9,13.0,2,4,0,4,1,0.0,0.0,72.0,38,0.0
22,2,143062.0,15,10.0,4,4,3,4,1,0.0,0.0,12.0,38,0.0
53,1,139671.0,15,10.0,2,3,0,4,1,0.0,0.0,50.0,38,0.0
50,2,116814.0,11,9.0,6,0,1,0,0,0.0,0.0,40.0,38,0.0
36,2,37778.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,0.0
41,3,240900.0,1,7.0,2,3,0,4,1,0.0,0.0,40.0,38,0.0
55,2,202652.0,9,13.0,4,3,1,4,0,0.0,0.0,35.0,38,0.0
38,2,52187.0,9,13.0,2,11,0,4,1,15024.0,0.0,50.0,38,1.0
28,2,349751.0,9,13.0,4,3,1,2,1,2174.0,0.0,50.0,38,0.0
24,1,238384.0,9,13.0,4,9,3,4,0,0.0,0.0,37.0,38,0.0
60,2,209844.0,15,10.0,0,0,2,4,0,0.0,0.0,40.0,38,0.0
54,2,333301.0,0,6.0,2,7,0,2,1,0.0,0.0,40.0,38,0.0
27,3,214974.0,11,9.0,2,2,0,4,1,0.0,0.0,60.0,38,0.0
30,2,113453.0,12,14.0,2,9,5,4,0,0.0,0.0,30.0,38,0.0
54,2,162238.0,11,9.0,6,13,1,4,1,0.0,0.0,45.0,38,0.0
44,2,98779.0,15,10.0,2,2,0,4,1,5178.0,0.0,40.0,38,1.0
52,2,165001.0,11,9.0,2,13,0,4,1,0.0,0.0,60.0,38,1.0
18,2,78528.0,1,7.0,4,7,3,4,1,0.0,0.0,20.0,38,0.0
55,2,353881.0,5,4.0,2,13,0,4,1,0.0,0.0,50.0,38,0.0
35,2,251396.0,9,13.0,2,9,0,4,1,0.0,0.0,50.0,38,1.0
37,2,178100.0,9,13.0,0,3,1,4,0,0.0,0.0,40.0,38,1.0
22,2,416165.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,38,0.0
45,2,177536.0,9,13.0,2,3,0,4,1,0.0,0.0,45.0,9,1.0
38,2,203717.0,9,13.0,2,4,0,4,1,0.0,0.0,60.0,38,0.0
48,2,107231.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,0.0
35,2,106448.0,8,11.0,2,7,0,4,1,0.0,0.0,40.0,38,0.0
21,2,196816.0,8,11.0,2,2,2,4,1,0.0,0.0,50.0,38,0.0
37,4,191342.0,11,9.0,2,2,0,1,1,0.0,0.0,60.0,29,1.0
18,2,170194.0,1,7.0,4,11,3,4,1,0.0,0.0,25.0,38,0.0
26,2,113587.0,0,6.0,0,6,3,4,1,0.0,0.0,35.0,38,0.0
48,3,72425.0,9,13.0,2,2,0,4,1,0.0,0.0,50.0,38,0.0
51,2,217480.0,15,10.0,5,0,1,2,1,8614.0,0.0,40.0,38,1.0
52,2,120914.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
32,5,33945.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,38,1.0
39,4,199753.0,9,13.0,2,7,0,4,1,0.0,0.0,60.0,38,0.0
51,2,144284.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1.0
54,2,53833.0,9,13.0,2,11,0,4,1,0.0,0.0,50.0,38,0.0
21,2,151158.0,15,10.0,4,9,1,4,0,0.0,0.0,25.0,38,0.0
43,2,125577.0,11,9.0,5,0,4,2,0,0.0,0.0,40.0,38,0.0
32,2,242323.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,38,0.0
31,5,195181.0,12,14.0,2,9,0,4,1,0.0,0.0,35.0,38,1.0
26,2,341672.0,15,10.0,4,0,2,1,1,0.0,0.0,60.0,18,0.0
35,2,116369.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0.0
73,2,113446.0,4,3.0,2,3,0,4,1,0.0,0.0,54.0,38,1.0
25,4,121285.0,9,13.0,4,11,1,4,0,0.0,0.0,40.0,38,0.0
58,4,25124.0,8,11.0,2,4,0,4,1,0.0,2377.0,65.0,38,0.0
32,2,182274.0,11,9.0,5,7,3,4,0,0.0,0.0,37.0,38,0.0
28,2,103548.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,0.0
41,4,38434.0,12,14.0,4,11,1,4,0,0.0,0.0,30.0,38,0.0
53,4,317313.0,11,9.0,2,2,0,4,1,0.0,0.0,48.0,38,0.0
49,2,177543.0,11,9.0,5,0,4,4,0,0.0,0.0,35.0,38,0.0
55,2,139834.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1.0
29,2,118478.0,15,10.0,2,0,5,4,0,7298.0,0.0,50.0,38,1.0
28,4,147951.0,8,11.0,2,4,0,4,1,0.0,0.0,80.0,38,0.0
44,2,201734.0,11,9.0,2,2,0,4,1,0.0,0.0,45.0,38,0.0
41,2,198196.0,12,14.0,2,3,0,4,1,0.0,0.0,45.0,38,1.0
26,2,141876.0,8,11.0,2,11,0,4,1,3103.0,0.0,45.0,38,1.0
23,2,325179.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,38,1.0
37,4,143774.0,9,13.0,2,9,5,4,0,0.0,0.0,40.0,11,1.0
23,2,152328.0,9,13.0,4,9,3,4,1,13550.0,0.0,50.0,38,1.0
33,2,479600.0,15,10.0,4,7,4,2,0,0.0,0.0,40.0,38,0.0
44,2,180599.0,11,9.0,4,2,3,4,1,0.0,0.0,40.0,38,1.0
21,2,448026.0,15,10.0,4,10,3,4,1,2907.0,0.0,30.0,38,0.0
36,2,300333.0,1,7.0,2,3,0,4,1,0.0,0.0,40.0,5,0.0
44,1,184105.0,9,13.0,2,0,0,4,1,5013.0,0.0,40.0,38,0.0
23,2,202084.0,11,9.0,4,7,4,2,0,0.0,0.0,40.0,38,0.0
26,2,29515.0,11,9.0,0,3,3,4,1,0.0,0.0,40.0,38,0.0
32,2,247328.0,4,3.0,4,7,1,4,1,0.0,0.0,40.0,25,0.0
31,2,188246.0,15,10.0,2,5,0,4,1,0.0,0.0,40.0,38,1.0
50,1,105788.0,11,9.0,5,3,4,2,0,6497.0,0.0,35.0,38,0.0
18,3,352640.0,15,10.0,4,0,3,4,0,0.0,0.0,20.0,38,0.0
49,2,132576.0,9,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1.0
59,2,128829.0,11,9.0,0,7,1,4,0,0.0,0.0,40.0,38,0.0
38,2,93140.0,11,9.0,5,6,4,2,0,0.0,0.0,28.0,38,0.0
50,3,155965.0,15,10.0,2,11,0,4,1,0.0,0.0,55.0,38,0.0
51,3,335902.0,15,10.0,2,2,0,4,1,0.0,1672.0,55.0,38,0.0
22,2,158522.0,15,10.0,4,6,3,1,1,0.0,0.0,35.0,38,0.0
54,2,174806.0,11,9.0,2,6,5,4,0,0.0,0.0,40.0,38,1.0
37,2,32207.0,11,9.0,4,13,1,4,1,0.0,0.0,40.0,38,0.0
31,2,43607.0,9,13.0,6,0,4,4,1,0.0,0.0,60.0,38,0.0
67,5,168224.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,0.0
21,2,311376.0,15,10.0,4,3,2,4,0,0.0,0.0,40.0,38,0.0
30,2,101562.0,11,9.0,4,0,1,4,0,0.0,0.0,40.0,38,0.0
32,1,267859.0,15,10.0,2,10,0,4,1,0.0,0.0,50.0,5,0.0
36,2,86143.0,8,11.0,4,2,3,1,1,0.0,0.0,40.0,38,0.0
33,1,217304.0,9,13.0,4,0,1,2,1,0.0,0.0,40.0,38,0.0
37,2,410034.0,11,9.0,2,2,0,4,1,0.0,0.0,56.0,38,0.0
29,2,293073.0,14,15.0,2,9,0,4,1,7298.0,0.0,48.0,38,1.0
26,2,247425.0,15,10.0,4,11,1,2,1,0.0,0.0,40.0,14,0.0
51,2,128338.0,5,4.0,2,9,0,4,1,0.0,0.0,40.0,38,0.0
39,2,189344.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,25,0.0
18,2,366154.0,11,9.0,4,7,1,4,1,0.0,0.0,30.0,38,0.0
52,2,163051.0,2,8.0,2,6,0,4,1,0.0,1628.0,40.0,38,0.0
31,2,437200.0,15,10.0,2,4,0,4,1,0.0,0.0,40.0,25,0.0
45,2,323798.0,9,13.0,2,3,0,4,1,7298.0,0.0,53.0,38,1.0
38,2,182570.0,15,10.0,2,6,0,4,1,0.0,0.0,38.0,38,0.0
21,2,200318.0,7,12.0,4,11,1,4,0,0.0,0.0,35.0,38,0.0
33,2,48520.0,11,9.0,5,5,1,4,1,0.0,0.0,40.0,38,0.0
39,2,130007.0,15,10.0,0,2,4,4,1,0.0,0.0,40.0,38,0.0
31,2,166248.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0.0
43,2,203554.0,9,13.0,2,3,0,4,1,0.0,1902.0,50.0,38,1.0
33,3,291333.0,9,13.0,2,3,0,4,1,7298.0,0.0,45.0,38,1.0
49,4,39140.0,11,9.0,2,4,0,4,1,0.0,0.0,60.0,38,0.0
41,2,266439.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0.0
55,4,126840.0,15,10.0,0,6,1,4,1,0.0,0.0,40.0,38,0.0
52,2,166419.0,15,10.0,0,0,1,2,0,0.0,0.0,37.0,38,0.0
42,2,287129.0,9,13.0,0,9,1,2,1,0.0,0.0,40.0,38,0.0
24,2,206827.0,15,10.0,4,0,3,4,0,0.0,0.0,30.0,38,0.0
42,2,173888.0,11,9.0,3,0,1,4,1,0.0,0.0,52.0,38,0.0
41,5,253250.0,9,13.0,2,3,0,4,1,7298.0,0.0,40.0,38,1.0
35,2,337239.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,25,0.0
54,0,201127.0,12,14.0,0,3,1,4,1,0.0,0.0,42.0,38,1.0
24,2,403107.0,4,3.0,4,5,2,4,1,0.0,0.0,40.0,25,0.0
57,0,223892.0,9,13.0,2,3,5,4,0,0.0,0.0,40.0,38,1.0
58,5,191318.0,12,14.0,2,3,0,4,1,15024.0,0.0,40.0,38,1.0
32,2,394708.0,11,9.0,4,7,4,2,1,0.0,0.0,40.0,38,0.0
22,2,119474.0,11,9.0,4,11,3,4,0,1055.0,0.0,25.0,38,0.0
20,2,419984.0,11,9.0,0,7,4,4,0,0.0,0.0,25.0,38,0.0
51,2,190678.0,11,9.0,0,9,4,2,0,0.0,0.0,40.0,0,0.0
26,1,197897.0,11,9.0,4,0,3,2,0,0.0,0.0,20.0,9,0.0
33,2,286675.0,1,7.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
19,2,191986.0,0,6.0,4,11,4,4,0,0.0,0.0,40.0,38,0.0
50,4,90525.0,11,9.0,2,7,5,4,0,15024.0,0.0,20.0,38,1.0
32,2,56150.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,38,0.0
51,1,248327.0,9,13.0,2,13,0,2,1,0.0,0.0,40.0,38,1.0
18,2,90860.0,15,10.0,4,11,3,1,0,0.0,0.0,20.0,38,0.0
35,0,104858.0,12,14.0,2,3,0,4,1,0.0,0.0,50.0,38,1.0
46,2,196707.0,11,9.0,0,2,1,4,1,0.0,0.0,55.0,38,0.0
37,2,29430.0,11,9.0,0,11,4,4,1,0.0,0.0,45.0,38,0.0
45,2,54038.0,15,10.0,2,0,5,4,0,0.0,1902.0,20.0,38,1.0
63,2,281025.0,6,5.0,2,5,0,4,1,0.0,0.0,32.0,38,0.0
53,2,258832.0,11,9.0,4,7,2,1,1,0.0,0.0,10.0,29,0.0
24,2,131220.0,11,9.0,4,0,3,2,0,0.0,0.0,40.0,38,0.0
43,2,315971.0,7,12.0,4,9,1,4,0,0.0,0.0,32.0,0,1.0
47,2,265097.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0.0
41,2,185057.0,11,9.0,4,3,4,4,0,0.0,0.0,40.0,38,0.0
27,2,169557.0,11,9.0,0,6,1,4,1,6849.0,0.0,40.0,38,0.0
35,3,333636.0,11,9.0,2,3,0,2,1,0.0,0.0,75.0,38,0.0
19,2,181652.0,15,10.0,4,0,3,4,0,0.0,0.0,24.0,38,0.0
47,2,34307.0,15,10.0,5,7,1,4,0,0.0,0.0,35.0,38,0.0
25,0,198813.0,9,13.0,4,0,4,2,0,0.0,1590.0,40.0,38,0.0
59,1,240030.0,14,15.0,2,3,0,4,1,0.0,0.0,40.0,38,1.0
28,2,226089.0,0,6.0,4,6,4,4,0,0.0,0.0,40.0,38,0.0
17,2,190941.0,0,6.0,4,11,3,4,0,0.0,0.0,20.0,38,0.0
21,2,160261.0,15,10.0,4,3,3,1,1,2463.0,0.0,50.0,9,0.0
31,2,208458.0,11,9.0,0,11,4,3,0,0.0,0.0,40.0,25,0.0
49,2,112761.0,11,9.0,0,5,1,4,0,0.0,0.0,40.0,38,0.0
48,1,67716.0,12,14.0,2,9,0,4,1,7688.0,0.0,50.0,38,1.0
60,4,121076.0,10,16.0,0,11,1,4,1,0.0,0.0,20.0,38,0.0
33,4,182556.0,2,8.0,4,13,1,4,1,0.0,0.0,40.0,38,0.0
40,2,231348.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
42,2,55395.0,15,10.0,2,2,0,4,1,0.0,0.0,52.0,38,0.0
